legal company name,legal company short code ,legal company pg number,itsm tool name,id itsm tool,secondlevelsupport Itsm tool,thirdlevelsuppert Itsm tool,asset type,ip address,fqdn,hardware name,hwSourceSystem,operating system & version,asset criticality,business service name itsm tool,asset manufacturer,asset model,timezone,system environment,asset lifecycle status,hardware contact name & email adress,IT provider name,data center name,data center city,data center country,application name,applicationID ,application confidentiality,application integrity,application availability,application pci scope,application vulnerability scan frequency,application internet exposure,application legal criticality ,application contact  e-mail address,application contact phone
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl186.lidozrh.ch,lidozrhl186,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,team Product/ownership,team Product/ownership,virtual server,10.237.81.220,lidozrhv138.lidozrh.ch,lidozrhv138,VMware Virtual Platform,Ubuntu 24.04.4 LTS,,Quest KACE,"VMware, Inc.",VMware Virtual Platform,Etc/UTC,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,LSYFN Atlas Edge (Nugolo),ZRH,CH,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl128.lidozrh.ch,lidozrhl128,Dell Inc. Precision 5570,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Precision 5570,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl189.lidozrh.ch,lidozrhl189,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl191.lidozrh.ch,lidozrhl191,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl116.lidozrh.ch,lidozrhl116,Dell Inc. Precision 5570,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Precision 5570,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl195.lidozrh.ch,lidozrhl195,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl201.lidozrh.ch,lidozrhl201,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl211.lidozrh.ch,lidozrhl211,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl216.lidozrh.ch,lidozrhl216,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl212.lidozrh.ch,lidozrhl212,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl166.lidozrh.ch,lidozrhl166,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl167.lidozrh.ch,lidozrhl167,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Paris,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl168.lidozrh.ch,lidozrhl168,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl169.lidozrh.ch,lidozrhl169,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,team Product/ownership,team Product/ownership,virtual server,10.237.81.212,lidozrhv210.lidozrh.ch,lidozrhv210,VMware Virtual Platform,Ubuntu 22.04.5 LTS,,Quest KACE,"VMware, Inc.",VMware Virtual Platform,Europe/Zurich,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,LSYFN Atlas Edge (Nugolo),ZRH,CH,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl196.lidozrh.ch,lidozrhl196,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl199.lidozrh.ch,lidozrhl199,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl179.lidozrh.ch,lidozrhl179,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl180.lidozrh.ch,lidozrhl180,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,team Product/ownership,team Product/ownership,virtual server,10.237.81.138,lidozrhv38.lidozrh.ch,lidozrhv38,VMware Virtual Platform,Ubuntu 24.04.4 LTS,,Quest KACE,"VMware, Inc.","VMware20,1",Etc/UTC,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,LSYFN Atlas Edge (Nugolo),ZRH,CH,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,team Product/ownership,team Product/ownership,virtual server,10.237.89.135,lidozrhv35.lidozrh.ch,lidozrhv35,VMware Virtual Platform,Microsoft Windows 11 Enterprise x64,,Quest KACE,"VMware, Inc.","VMware20,1",Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,LSYFN Atlas Edge (Nugolo),ZRH,CH,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl182.lidozrh.ch,lidozrhl182,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl192.lidozrh.ch,lidozrhl192,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl190.lidozrh.ch,lidozrhl190,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl181.lidozrh.ch,lidozrhl181,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl194.lidozrh.ch,lidozrhl194,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl193.lidozrh.ch,lidozrhl193,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrha060.lidozrh.ch,lidozrha060,Dell Inc. Precision 3660,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Precision 3660,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl005.lidozrh.ch,lidozrhl005,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,team Product/ownership,team Product/ownership,virtual server,10.237.81.25,lidozrhv125.lidozrh.ch,lidozrhv125,VMware Virtual Platform,Microsoft Windows 11 Enterprise x64,,Quest KACE,"VMware, Inc.","VMware20,1",Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,LSYFN Atlas Edge (Nugolo),ZRH,CH,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl214.lidozrh.ch,lidozrhl214,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl213.lidozrh.ch,lidozrhl213,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl210.lidozrh.ch,lidozrhl210,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl224.lidozrh.ch,lidozrhl224,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl223.lidozrh.ch,lidozrhl223,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl219.lidozrh.ch,lidozrhl219,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl236.lidozrh.ch,lidozrhl236,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl237.lidozrh.ch,lidozrhl237,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl235.lidozrh.ch,lidozrhl235,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl227.lidozrh.ch,lidozrhl227,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,team Product/ownership,team Product/ownership,virtual server,10.237.81.176,lidozrhv156.lidozrh.ch,lidozrhv156,VMware Virtual Platform,Ubuntu 24.04.4 LTS,,Quest KACE,"VMware, Inc.","VMware20,1",Etc/UTC,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,LSYFN Atlas Edge (Nugolo),ZRH,CH,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl230.lidozrh.ch,lidozrhl230,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl234.lidozrh.ch,lidozrhl234,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl242.lidozrh.ch,lidozrhl242,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl244.lidozrh.ch,lidozrhl244,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl160.lidozrh.ch,lidozrhl160,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl243.lidozrh.ch,lidozrhl243,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl206.lidozrh.ch,lidozrhl206,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl205.lidozrh.ch,lidozrhl205,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl209.lidozrh.ch,lidozrhl209,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl207.lidozrh.ch,lidozrhl207,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl231.lidozrh.ch,lidozrhl231,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl246.lidozrh.ch,lidozrhl246,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl250.lidozrh.ch,lidozrhl250,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl251.lidozrh.ch,lidozrhl251,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl252.lidozrh.ch,lidozrhl252,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl255.lidozrh.ch,lidozrhl255,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl259.lidozrh.ch,lidozrhl259,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl257.lidozrh.ch,lidozrhl257,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl254.lidozrh.ch,lidozrhl254,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl240.lidozrh.ch,lidozrhl240,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl258.lidozrh.ch,lidozrhl258,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl229.lidozrh.ch,lidozrhl229,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl263.lidozrh.ch,lidozrhl263,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl264.lidozrh.ch,lidozrhl264,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
